Store,Date,Weekly_Sales,Weekly_Sales_Real,Year,Month,Week,Quarter,DayOfWeek,Month_sin,Month_cos,Holiday_Flag,Peak_Season_Flag,Weekly_Sales_Real_lag1,Weekly_Sales_Real_lag2,Weekly_Sales_Real_lag4,Weekly_Sales_Real_rollmean4,Weekly_Sales_Real_rollmean8,Weekly_Sales_Real_rollstd8,Temperature_lag1,Fuel_Price_lag1,Unemployment_lag1,CPI_lag1,Temperature_roll8,Fuel_Price_roll8,Unemployment_roll8,Store_avg_to_date,Momentum_8w,Target
12,12/16/2011,1293404.18,1673801.28188417,2011,12,50,4,4,-2.449293598e-16,1,0,1,1540032.08437501,1387038.90748522,1256801.34311783,1561240.87825541,1440556.16087843,270835.310232821,42.17,3.644,12.89,129.8555333,56.38875,3.750125,12.89,1315568.3062532,1.117496030,1592058.56090255
12,12/23/2011,1617612.03,2091967.60220367,2011,12,51,4,4,-2.449293598e-16,1,0,1,1673801.28188417,1540032.08437501,2061091.17804358,1665490.862947,1497814.07417703,264870.501456818,43.29,3.6,12.89,129.8980645,52.66875,3.719875,12.89,1319223.74478005,1.308390953,1436663.7725584
12,12/30/2011,1111638.07,1436663.7725584,2011,12,52,4,4,-2.449293598e-16,1,1,1,2091967.60220367,1673801.28188417,1387038.90748522,1673209.96898702,1598885.71376662,319913.72096055,45.4,3.541,12.89,129.9845484,49.9175,3.696625,12.89,1327029.23828937,0.893347055,1221555.58377421
12,1/6/2012,945823.65,1221555.58377421,2012,1,1,1,4,0.5,0.866025404,0,0,1436663.7725584,2091967.60220367,1540032.08437501,1685616.18525531,1608181.01378389,313064.600552017,44.64,3.428,12.89,130.0710323,48.02625,3.646625,12.89,1328125.58363206,0.771369633,1117031.79500209
12,1/13/2012,865467.86,1117031.79500209,2012,1,2,1,4,0.5,0.866025404,0,0,1221555.58377421,1436663.7725584,1673801.28188417,1605997.06010511,1583618.96918026,336912.433560222,50.43,3.599,12.187,130.1575161,48.235,3.6185,12.802125,1327070.43511862,0.713235247,1104413.38392815
12,1/20/2012,855922.64,1104413.38392815,2012,1,3,1,4,0.5,0.866025404,0,0,1117031.79500209,1221555.58377421,2091967.60220367,1466804.68838459,1566147.77566579,359170.036292448,48.07,3.657,12.187,130.244,47.46875,3.599,12.71425,1325011.23276454,0.763474072,1145756.44375753
12,1/27/2012,888203.69,1145756.44375753,2012,1,4,1,4,0.5,0.866025404,0,0,1104413.38392815,1117031.79500209,1436663.7725584,1219916.13381571,1446563.05140137,328817.672345953,46.2,3.66,12.187,130.2792258,46.5875,3.60375,12.626375,1322869.50607681,0.808919955,1365410.19628083
12,2/3/2012,1058767.95,1365410.19628083,2012,2,5,1,4,0.866025404,0.5,0,0,1145756.44375753,1104413.38392815,1221555.58377421,1147189.3016155,1416402.7434354,345690.152264693,50.43,3.675,12.187,130.3144516,46.32875,3.6005,12.5385,1321166.4958622,0.979086954,1546265.30802618
12,2/10/2012,1199330.85,1546265.30802618,2012,2,6,1,4,0.866025404,0.5,1,0,1365410.19628083,1145756.44375753,1117031.79500209,1183152.95474215,1394575.00742363,342264.766989881,50.58,3.702,12.187,130.3496774,47.38,3.60775,12.450625,1321587.86443761,1.121593126,1592058.56090255
12,2/17/2012,1240048.85,1597907.53083044,2012,2,7,1,4,0.866025404,0.5,0,0,1546265.30802618,1365410.19628083,1104413.38392815,1290461.33299817,1378633.01069138,330157.030155512,52.27,3.722,12.187,130.3849032,48.5025,3.623,12.36275,1323707.46296203,1.213408199,1431901.35025608
12,2/24/2012,1112034.72,1431901.35025608,2012,2,8,1,4,0.866025404,0.5,0,0,1597907.53083044,1546265.30802618,1145756.44375753,1413834.86972374,1316875.50176973,197031.110087541,51.8,3.781,12.187,130.4546207,49.3025,3.653,12.274875,1326270.08041875,1.087839315,1476663.06681998
12,3/2/2012,1147636.96,1476663.06681998,2012,3,9,1,4,1,6.123233996e-17,0,0,1431901.35025608,1597907.53083044,1365410.19628083,1485371.09634838,1316280.19898194,196624.257083146,53.13,3.95,12.187,130.5502069,50.36375,3.71825,12.187,1327248.14773206,1.095310356,1431316.8853998
12,3/9/2012,1113208.57,1431316.8853998,2012,3,10,1,4,1,6.123233996e-17,0,0,1476663.06681998,1431901.35025608,1546265.30802618,1513184.31398317,1348168.63436266,199729.324835942,52.27,4.178,12.187,130.6457931,50.59375,3.790625,12.187,1328618.92680626,1.031613737,1398638.41858453
12,3/16/2012,1088498.52,1398638.41858453,2012,3,11,1,4,1,6.123233996e-17,0,0,1431316.8853998,1476663.06681998,1597907.53083044,1484447.20832657,1387454.27066237,177436.155834428,54.54,4.25,12.187,130.7413793,51.4025,3.86475,12.187,1329552.54461165,0.982029631,1342562.61730456
12,3/23/2012,1045419.87,1342562.61730456,2012,3,12,1,4,1,6.123233996e-17,0,0,1398638.41858453,1431316.8853998,1431901.35025608,1434629.9302651,1424232.39999442,136055.146910165,64.44,4.273,12.187,130.8261935,53.6825,3.941375,12.187,1330174.93987267,0.926650938,1316121.24056616
12,3/30/2012,1025382.22,1316121.24056616,2012,3,13,1,4,1,6.123233996e-17,0,0,1342562.61730456,1398638.41858453,1476663.06681998,1412295.24702722,1448833.1716878,87714.253984583,56.26,4.038,12.187,130.8966452,54.41125,3.98675,12.187,1330285.54413545,0.912280264,1448039.35267913
12,4/6/2012,1128765.71,1448039.35267913,2012,4,14,2,4,0.866025404,-0.5,0,0,1316121.24056616,1342562.61730456,1431316.8853998,1372159.79046376,1442672.05222347,95771.991996137,64.36,4.294,12.187,130.9670968,56.13375,4.06075,12.187,1330160.19631626,1.012336145,1389622.23405692
12,4/13/2012,1083811.19,1389622.23405692,2012,4,15,2,4,0.866025404,-0.5,0,0,1448039.35267913,1316121.24056616,1398638.41858453,1376340.4072836,1430393.80780508,86435.049219261,64.05,4.121,11.627,131.0375484,57.60625,4.110625,12.117,1331194.22400365,0.989507013,1290388.13395096
12,4/20/2012,1006486.96,1290388.13395096,2012,4,16,2,4,0.866025404,-0.5,0,0,1389622.23405692,1448039.35267913,1342562.61730456,1374086.36115169,1404358.14570839,54084.262765665,64.28,4.254,11.627,131.108,59.16625,4.16975,12.047,1331702.29365629,0.930566804,1287431.59888987
12,4/27/2012,1004252.38,1287431.59888987,2012,4,17,2,4,0.866025404,-0.5,0,0,1290388.13395096,1389622.23405692,1316121.24056616,1361042.74031329,1386668.99367025,65686.527230201,66.73,4.222,11.627,131.1173333,60.86625,4.20375,11.977,1331346.1371071,0.944546863,1376022.72164076
12,5/4/2012,1073433.69,1376022.72164076,2012,5,18,2,4,0.5,-0.866025404,0,0,1287431.59888987,1290388.13395096,1448039.35267913,1353870.32989422,1363015.06017899,62651.072024574,77.99,4.193,11.627,131.1266667,64.08125,4.205625,11.907,1330970.79917362,1.014688728,1335627.03607113
12,5/11/2012,1041995.22,1335627.03607113,2012,5,19,2,4,0.5,-0.866025404,0,0,1376022.72164076,1287431.59888987,1389622.23405692,1335866.17213463,1356103.28970911,56817.976457133,76.03,4.171,11.627,131.136,66.7675,4.19575,11.837,1331352.59512673,0.990654517,1308525.6898182
12,5/18/2012,1020486.05,1308525.6898182,2012,5,20,2,4,0.5,-0.866025404,0,0,1335627.03607113,1376022.72164076,1290388.13395096,1322367.37263818,1348226.86689494,54395.000590392,77.27,4.186,11.627,131.1453333,68.37125,4.184875,11.767,1331388.51479854,0.973625526,1272051.16673116
12,5/25/2012,991514.21,1272051.16673116,2012,5,21,2,4,0.5,-0.866025404,0,0,1308525.6898182,1335627.03607113,1287431.59888987,1326901.76160499,1343972.25095914,56202.438061464,84.51,4.11,11.627,131.0983226,71.9025,4.193875,11.697,1331197.99125703,0.950381669,1259673.57695879
12,6/1/2012,981345.2,1259673.57695879,2012,6,22,2,4,1.224646799e-16,-1,0,0,1272051.16673116,1308525.6898182,1376022.72164076,1323056.65356532,1338463.49172977,61254.959518172,83.84,4.293,11.627,131.0287742,74.3375,4.19375,11.627,1330709.17452541,0.957986580,1395048.47799781
12,6/8/2012,1086231.47,1395048.47799781,2012,6,23,2,4,1.224646799e-16,-1,0,0,1259673.57695879,1272051.16673116,1335627.03607113,1293969.36739482,1314917.76976472,47855.382803660,78.11,4.277,11.627,130.9592258,76.095,4.21325,11.627,1330126.91552897,1.060392723,1310018.41296337
12,6/15/2012,1019555.51,1310018.41296337,2012,6,24,2,4,1.224646799e-16,-1,0,0,1395048.47799781,1259673.57695879,1308525.6898182,1308824.72787649,1315596.05025734,49088.049963208,84.83,4.103,11.627,130.8896774,78.66375,4.194375,11.627,1330654.73311001,0.993906587,1261328.22941743
12,6/22/2012,981386.25,1261328.22941743,2012,6,25,2,4,1.224646799e-16,-1,0,0,1310018.41296337,1395048.47799781,1272051.16673116,1309197.90866279,1318049.83513389,48129.229396110,85.94,4.144,11.627,130.8295333,81.065,4.184625,11.627,1330488.31117335,0.959340419,1212492.16564695
12,6/29/2012,943124.74,1212492.16564695,2012,6,26,2,4,1.224646799e-16,-1,0,0,1261328.22941743,1310018.41296337,1259673.57695879,1306517.17433435,1314786.91394983,51283.038107818,91.61,4.014,11.627,130.7929,82.7675,4.16225,11.627,1329935.0305193,0.936760762,1305131.36142174
12,7/6/2012,1014898.78,1305131.36142174,2012,7,27,3,4,-0.5,-0.866025404,0,0,1212492.16564695,1261328.22941743,1395048.47799781,1294721.82150639,1294345.59445061,55781.795579882,90.47,3.875,11.627,130.7562667,84.5725,4.12525,11.627,1329002.94429016,1.011311388,1235281.43740699
12,7/13/2012,960312.75,1235281.43740699,2012,7,28,3,4,-0.5,-0.866025404,0,0,1305131.36142174,1212492.16564695,1310018.41296337,1272242.54236238,1290533.63511943,53555.29599283,89.13,3.765,10.926,130.7196333,86.055,4.072625,11.539375,1328814.97907072,0.964025711,1210977.25336059
12,7/20/2012,941550.34,1210977.25336059,2012,7,29,3,4,-0.5,-0.866025404,0,0,1235281.43740699,1305131.36142174,1261328.22941743,1253558.29847328,1281378.10356803,56233.809553151,95.61,3.723,10.926,130.683,87.4425,4.02425,11.45175,1328084.24827647,0.950722737,1179195.49798707
12,7/27/2012,916967.92,1179195.49798707,2012,7,30,3,4,-0.5,-0.866025404,0,0,1210977.25336059,1235281.43740699,1212492.16564695,1240970.55445907,1273743.86439671,61573.097622017,85.53,3.726,10.926,130.7012903,87.65375,3.953375,11.364125,1327176.44211433,0.933141039,1232647.18943711
12,8/3/2012,958667.23,1232647.18943711,2012,8,31,3,4,-0.866025404,-0.5,0,0,1179195.49798707,1210977.25336059,1305131.36142174,1232646.3875441,1263684.10452525,70173.819811102,93.47,3.769,10.926,130.7195806,89.57375,3.889875,11.2765,1326038.12715951,0.991364892,1265929.84056857
12,8/10/2012,984689.9,1265929.84056857,2012,8,32,3,4,-0.866025404,-0.5,0,0,1232647.18943711,1179195.49798707,1235281.43740699,1214525.34454794,1243383.94345516,46106.203599864,88.16,3.76,10.926,130.737871,89.99,3.847,11.188875,1325325.21923796,1.022665469,1291700.93217479
12,8/17/2012,1005003.12,1291700.93217479,2012,8,33,3,4,-0.866025404,-0.5,0,0,1265929.84056857,1232647.18943711,1210977.25336059,1222187.44533834,1237872.87190581,39107.295164853,95.91,3.811,10.926,130.7561613,91.23625,3.805375,11.10125,1324875.25424804,1.040293713,1346607.97060025
12,8/24/2012,1048101.39,1346607.97060025,2012,8,34,3,4,-0.866025404,-0.5,0,0,1291700.93217479,1265929.84056857,1179195.49798707,1242368.36504189,1241669.45975048,42991.124313215,94.87,4.002,10.926,130.7909677,91.64375,3.803875,11.013625,1324625.82325501,1.070066479,1363900.43643861
12,8/31/2012,1061943.49,1363900.43643861,2012,8,35,3,4,-0.866025404,-0.5,0,0,1346607.97060025,1291700.93217479,1232647.18943711,1284221.48319518,1258433.93536964,54576.359107322,85.32,4.055,10.926,130.8381613,91,3.826375,10.926,1324789.86913072,1.077517706,1226293.63661798
12,9/7/2012,955146.04,1226293.63661798,2012,9,36,3,4,-1,-1.836970199e-16,1,0,1363900.43643861,1346607.97060025,1265929.84056857,1317034.79494555,1265780.06974675,64764.254403872,89.78,4.093,10.926,130.8853548,91.08125,3.867375,10.926,1325079.57703671,0.969665316,1136988.38418674
12,9/14/2012,885892.37,1136988.38418674,2012,9,37,3,4,-1,-1.836970199e-16,0,0,1226293.63661798,1363900.43643861,1291700.93217479,1307125.74395791,1264656.59464812,65443.295843136,88.52,4.124,10.926,130.9325484,90.195,3.9175,10.926,1324353.20982774,0.905672416,1183978.81796753
12,9/21/2012,922735.37,1183978.81796753,2012,9,38,3,4,-1,-1.836970199e-16,0,0,1136988.38418674,1226293.63661798,1346607.97060025,1268447.6069609,1255407.98600139,78114.550484559,83.64,4.133,10.926,130.9776667,89.95875,3.968375,10.926,1322985.58336321,0.942653866,1129396.01961928
12,9/28/2012,880415.67,1129396.01961928,2012,9,39,3,4,-1,-1.836970199e-16,0,0,1183978.81796753,1136988.38418674,1363900.43643861,1227790.31880271,1256005.90099895,77463.450994421,82.97,4.125,10.926,131.0103333,88.64625,4.012875,10.926,1321978.28796179,0.908532274,1256606.10295887
12,10/5/2012,979825.92,1256606.10295887,2012,10,40,4,4,-0.866025404,0.5,0,0,1129396.01961928,1183978.81796753,1226293.63661798,1169164.21459788,1243099.50477172,89567.162213062,81.22,3.966,10.926,131.043,87.77875,4.038625,10.926,1320592.80401688,1.011813885,1198713.21920493
12,10/12/2012,934917.47,1198713.21920493,2012,10,41,4,4,-0.866025404,0.5,0,0,1256606.10295887,1129396.01961928,1136988.38418674,1176742.33118311,1241934.03757051,89287.875740633,81.61,3.966,10.199,131.0756667,85.99125,4.058,10.835125,1320135.75615218,0.974317579,1231694.07932523
12,10/19/2012,960945.43,1231694.07932523,2012,10,42,4,4,-0.866025404,0.5,0,0,1198713.21920493,1256606.10295887,1183978.81796753,1192173.53993765,1230310.57344927,87925.885410173,71.74,4.468,10.199,131.1083333,83.1,4.11625,10.74425,1319274.60340788,1.012951017,1248910.24751277
13,2/4/2011,1848186.58,2432543.66485475,2011,2,5,1,4,0.866025404,0.5,0,0,2152544.37479948,2334972.06213145,2305660.26562688,2253671.80831088,2865806.30472804,951616.097573552,31.64,2.96,7.47,127.5800323,29.7075,2.882625,7.6325,2609973.1132882,0.880734262,2556435.70928124
13,2/11/2011,1944438.9,2556435.70928124,2011,2,6,1,4,0.866025404,0.5,1,0,2432543.66485475,2152544.37479948,2221510.53068571,2285392.65811785,2761949.62443406,947354.268377296,23.35,2.974,7.47,127.7195806,28.02875,2.90225,7.591875,2606625.38784606,0.974813476,2631259.02254759
13,2/18/2011,2003480.59,2631259.02254759,2011,2,7,1,4,0.866025404,0.5,0,0,2556435.70928124,2432543.66485475,2334972.06213145,2369123.95276673,2622487.04278031,873462.596008915,30.83,3.034,7.47,127.859129,27.48125,2.92625,7.55125,2605695.94935411,1.116663005,2403429.02215846
13,2/25/2011,1831933.95,2403429.02215846,2011,2,8,1,4,0.866025404,0.5,0,0,2631259.02254759,2556435.70928124,2152544.37479948,2443195.69287077,2356359.09082211,170659.473662509,40.85,3.062,7.47,127.99525,28.225,2.95325,7.510625,2606160.73250309,1.009931401,2483505.92197079
13,3/4/2011,1894960.68,2483505.92197079,2011,3,9,1,4,1,6.123233996e-17,0,0,2403429.02215846,2631259.02254759,2432543.66485475,2505916.85471051,2379794.3315107,161235.833457371,33.17,3.12,7.47,128.13,29.0225,2.98475,7.47,2602540.52338979,1.033921746,2425221.41309538
13,3/11/2011,1852432.58,2425221.41309538,2011,3,10,1,4,1,6.123233996e-17,0,0,2483505.92197079,2403429.02215846,2556435.70928124,2518657.41898952,2402025.03855369,161813.630681851,34.23,3.23,7.47,128.26475,31.18375,3.027125,7.47,2600452.19704911,0.999065913,2423109.36487667
13,3/18/2011,1852443.78,2423109.36487667,2011,3,11,1,4,1,6.123233996e-17,0,0,2425221.41309538,2483505.92197079,2631259.02254759,2485853.84494306,2427488.89885489,144445.183033287,41.28,3.346,7.47,128.3995,33.76875,3.0825,7.47,2597430.97663611,0.993686012,2362470.10145998
13,3/25/2011,1807545.43,2362470.10145998,2011,3,12,1,4,1,6.123233996e-17,0,0,2423109.36487667,2425221.41309538,2403429.02215846,2433816.43052533,2438506.06169805,139662.689840452,44.69,3.407,7.47,128.5121935,35.005,3.141625,7.47,2594476.37304697,0.958504185,2434602.1875484
13,4/1/2011,1864238.64,2434602.1875484,2011,4,13,2,4,0.866025404,-0.5,0,0,2362470.10145998,2423109.36487667,2483505.92197079,2423576.70035071,2464746.77753061,88671.502968218,42.38,3.435,7.47,128.6160645,36.3475,3.201,7.47,2590609.60185385,0.987666590,2462947.21750458
13,4/8/2011,1887465.04,2462947.21750458,2011,4,14,2,4,0.866025404,-0.5,0,0,2434602.1875484,2362470.10145998,2425221.41309538,2411350.76674511,2465004.09286732,88567.628897938,42.49,3.487,7.193,128.7199355,38.74,3.265125,7.435375,2588052.10325868,1.003924964,2544129.30133618
13,4/15/2011,1950994.04,2544129.30133618,2011,4,15,2,4,0.866025404,-0.5,0,0,2462947.21750458,2434602.1875484,2423109.36487667,2420782.21784741,2453318.03139523,80588.506992164,42.75,3.547,7.193,128.8238065,40.23,3.32925,7.40075,2586034.28252071,1.041639931,2769187.16214995
13,4/22/2011,2124316.34,2769187.16214995,2011,4,16,2,4,0.866025404,-0.5,0,0,2544129.30133618,2462947.21750458,2362470.10145998,2451037.20196229,2442426.81624381,54897.689374727,41.72,3.616,7.193,128.9107333,40.33875,3.3985,7.366125,2585369.12408921,1.112951777,2470164.56396066
13,4/29/2011,1895583.12,2470164.56396066,2011,4,17,2,4,0.866025404,-0.5,0,0,2769187.16214995,2544129.30133618,2434602.1875484,2552716.46713478,2488146.58374274,125143.01115279,47.55,3.655,7.193,128.9553,42.13625,3.465375,7.3315,2588241.28093391,0.993438774,2587589.99100912
13,5/6/2011,1986380.4,2587589.99100912,2011,5,18,2,4,0.5,-0.866025404,0,0,2470164.56396066,2769187.16214995,2462947.21750458,2561607.06123784,2486478.91399147,125302.480306815,43.85,3.683,7.193,128.9998667,43.33875,3.522,7.296875,2586424.7160574,1.032238635,2550811.68887864
13,5/13/2011,1958823.56,2550811.68887864,2011,5,19,2,4,0.5,-0.866025404,0,0,2587589.99100912,2470164.56396066,2544129.30133618,2592767.75461398,2506774.98623069,127099.794925199,47.75,3.744,7.193,129.0444333,44.1475,3.57175,7.26225,2586442.37173848,1.011128351,2423574.83854285
13,5/20/2011,1860923.55,2423574.83854285,2011,5,20,2,4,0.5,-0.866025404,0,0,2550811.68887864,2587589.99100912,2769187.16214995,2594438.35149959,2522737.77673094,123045.470474074,52.4,3.77,7.193,129.089,45.11125,3.617125,7.227625,2585910.57050177,0.957792425,2430918.84292282
13,5/27/2011,1866369.93,2430918.84292282,2011,5,21,2,4,0.5,-0.866025404,0,0,2423574.83854285,2550811.68887864,2470164.56396066,2508035.27059782,2530375.8688663,113176.3173049,52.12,3.802,7.193,129.0756774,46.32875,3.663,7.193,2583523.2803259,0.960869598,2521342.2528908
13,6/3/2011,1935593.87,2521342.2528908,2011,6,22,2,4,1.224646799e-16,-1,0,0,2430918.84292282,2423574.83854285,2587589.99100912,2498223.84033836,2529915.4507881,113628.18921426,54.62,3.778,7.193,129.0623548,47.845,3.699375,7.193,2581311.62181282,0.993744094,2602663.97771391
13,6/10/2011,1997816.98,2602663.97771391,2011,6,23,2,4,1.224646799e-16,-1,0,0,2521342.2528908,2430918.84292282,2550811.68887864,2481661.90580878,2537214.83021138,110545.443546426,52.76,3.752,7.193,129.0490323,49.09625,3.725,7.193,2580454.9165425,1.022845977,2717951.71444451
13,6/17/2011,2086433.49,2717951.71444451,2011,6,24,2,4,1.224646799e-16,-1,0,0,2602663.97771391,2521342.2528908,2423574.83854285,2494624.9780176,2544531.66475859,112978.859007006,61.39,3.732,7.193,129.0357097,51.555,3.7395,7.193,2580767.72022097,1.070849277,2616824.78771116
13,6/24/2011,2009163.08,2616824.78771116,2011,6,25,2,4,1.224646799e-16,-1,0,0,2717951.71444451,2602663.97771391,2430918.84292282,2568219.19699301,2538127.23379541,99013.595974697,63.35,3.704,7.193,129.0432,53.53,3.745625,7.193,2582673.05347408,1.023612742,2666976.96709656
13,7/1/2011,2048035.74,2666976.96709656,2011,7,26,3,4,-0.5,-0.866025404,0,0,2616824.78771116,2717951.71444451,2521342.2528908,2614695.6831901,2556459.76176423,98206.468482273,66.38,3.668,7.193,129.0663,56.34625,3.74375,7.193,2583140.88544993,1.039196733,2632210.41697548
13,7/8/2011,2021699.38,2632210.41697548,2011,7,27,3,4,-0.5,-0.866025404,0,0,2666976.96709656,2616824.78771116,2602663.97771391,2651104.36174153,2566383.13377516,105538.583443895,74.29,3.613,6.877,129.0894,59.66375,3.727375,7.1535,2584273.80547218,1.021599530,2547309.10821571
13,7/15/2011,1956813.31,2547309.10821571,2011,7,28,3,4,-0.5,-0.866025404,0,0,2632210.41697548,2666976.96709656,2717951.71444451,2658490.97155692,2576557.97478726,107724.04584188,77.3,3.563,6.877,129.1125,62.77625,3.7015,7.114,2584912.96029222,0.982748756,2586382.18400665
13,7/22/2011,1987089.36,2586382.18400665,2011,7,29,3,4,-0.5,-0.866025404,0,0,2547309.10821571,2632210.41697548,2616824.78771116,2615830.31999973,2592024.75849637,90054.884377657,75.59,3.553,6.877,129.1338387,65.71,3.670375,7.0745,2584418.1727649,0.990397894,2447697.07434996
13,7/29/2011,1880785.69,2447697.07434996,2011,7,30,3,4,-0.5,-0.866025404,0,0,2586382.18400665,2547309.10821571,2666976.96709656,2608219.6690736,2611457.67613185,63047.365089808,78.5,3.563,6.877,129.1507742,68.695,3.6435,7.035,2584443.6794044,0.940607231,2701700.839706
13,8/5/2011,2076231.8,2701700.839706,2011,8,31,3,4,-0.866025404,-0.5,0,0,2447697.07434996,2586382.18400665,2632210.41697548,2553399.69588695,2602252.02881424,80926.408689041,77.62,3.574,6.877,129.1677097,71.8025,3.62125,6.9955,2582690.51780114,1.033300753,2563574.64536158
13,8/12/2011,1970341.38,2563574.64536158,2011,8,32,3,4,-0.866025404,-0.5,0,0,2701700.839706,2447697.07434996,2547309.10821571,2570772.30156958,2614631.63656325,88242.720577857,75.56,3.595,6.877,129.1846452,73.57375,3.604125,6.956,2584196.97757209,0.987762711,2718883.19501754
13,8/19/2011,2090340.98,2718883.19501754,2011,8,33,3,4,-0.866025404,-0.5,0,0,2563574.64536158,2701700.839706,2586382.18400665,2574838.68585605,2595334.50292789,78794.658148999,75.95,3.606,6.877,129.2015806,75.14875,3.591875,6.9165,2583939.19841946,1.042479866,2646346.00037687
13,8/26/2011,2035244.54,2646346.00037687,2011,8,34,3,4,-0.866025404,-0.5,0,0,2718883.19501754,2563574.64536158,2447697.07434996,2607963.93860877,2608091.80384118,90206.623318738,76.68,3.578,6.877,129.2405806,76.43625,3.580625,6.877,2585605.1736861,1.015671796,2539386.11607536
13,9/2/2011,1953628.82,2539386.11607536,2011,9,35,3,4,-1,-1.836970199e-16,0,0,2646346.00037687,2718883.19501754,2701700.839706,2657626.1701155,2605512.93300122,88562.617667216,81.53,3.57,6.877,129.2832581,77.34125,3.57525,6.877,2586345.91547501,0.978980080,2433676.93126653
13,9/9/2011,1872921.31,2433676.93126653,2011,9,36,3,4,-1,-1.836970199e-16,1,0,2539386.11607536,2646346.00037687,2563574.64536158,2617047.48920784,2593909.89538871,90621.912477831,77,3.58,6.877,129.3259355,77.30375,3.577375,6.877,2585780.13475935,0.943393182,2497843.24873913
13,9/16/2011,1923223.82,2497843.24873913,2011,9,37,3,4,-1,-1.836970199e-16,0,0,2433676.93126653,2539386.11607536,2718883.19501754,2584573.06068407,2579705.87327006,106486.251707801,70.19,3.619,6.877,129.3686129,76.62875,3.585625,6.877,2583969.38233682,0.972438606,2397779.74040907
13,9/23/2011,1847430.96,2397779.74040907,2011,9,38,3,4,-1,-1.836970199e-16,0,0,2497843.24873913,2433676.93126653,2646346.00037687,2529313.07411447,2568638.50636162,110228.513233188,67.54,3.641,6.877,129.4306,75.25875,3.595375,6.877,2582956.13370626,0.935755864,2380892.93428085
13,9/30/2011,1835662.69,2380892.93428085,2011,9,39,3,4,-1,-1.836970199e-16,0,0,2397779.74040907,2497843.24873913,2539386.11607536,2467171.50912252,2562398.83961901,119107.812089072,63.6,3.648,6.877,129.5183333,73.50625,3.604625,6.877,2580802.91983071,0.943938057,2679430.13573277
13,10/7/2011,2067232.56,2679430.13573277,2011,10,40,4,4,-0.866025404,0.5,0,0,2380892.93428085,2397779.74040907,2433676.93126653,2427548.21367389,2522297.85144087,119511.702192118,68.28,3.623,6.877,129.6060667,72.59625,3.608125,6.877,2578505.10390485,1.056232846,2499634.08041788
13,10/14/2011,1929659.07,2499634.08041788,2011,10,41,4,4,-0.866025404,0.5,0,0,2679430.13573277,2380892.93428085,2497843.24873913,2488986.51479045,2536779.78773726,131632.767276061,60.62,3.592,6.392,129.6938,70.68,3.606375,6.816375,2579651.97926653,0.996118725,2556255.06894522
13,10/21/2011,1973544.27,2556255.06894522,2011,10,42,4,4,-0.866025404,0.5,0,0,2499634.08041788,2679430.13573277,2397779.74040907,2489434.22271014,2509373.64841231,109217.789493456,51.74,3.567,6.392,129.7706452,67.5625,3.605,6.75575,2578752.90175138,1.023274689,2523895.09040626
13,10/28/2011,1948733.81,2523895.09040626,2011,10,43,4,4,-0.866025404,0.5,0,0,2556255.06894522,2499634.08041788,2380892.93428085,2529053.05484418,2498112.28198335,97043.123102613,54.66,3.579,6.392,129.7821613,64.20375,3.606125,6.695125,2578502.92583131,1.011104661,2637094.84166509
13,11/4/2011,2036317.54,2637094.84166509,2011,11,44,4,4,-0.5,0.866025404,0,1,2523895.09040626,2556255.06894522,2679430.13573277,2564803.59387553,2496175.90377471,96253.238561875,47.41,3.567,6.392,129.7936774,60.505,3.6045,6.6345,2577902.83972774,1.045800902,2734335.14821073
13,11/11/2011,2111592.09,2734335.14821073,2011,11,45,4,4,-0.5,0.866025404,0,1,2637094.84166509,2523895.09040626,2499634.08041788,2554219.77035861,2521603.14257453,103945.364249858,43.51,3.538,6.392,129.8051935,57.17,3.594375,6.573875,2578546.23105314,1.071798784,2610766.70763689
13,11/18/2011,2016323.51,2610766.70763689,2011,11,46,4,4,-0.5,0.866025404,0,1,2734335.14821073,2637094.84166509,2556255.06894522,2612895.03730682,2551164.63000848,127240.937143289,33.8,3.513,6.392,129.8167097,52.9525,3.578375,6.51325,2580221.3807,1.012793413,2951638.47391251
13,11/25/2011,2864170.61,3708298.92155206,2011,11,47,4,4,-0.5,0.866025404,1,1,2610766.70763689,2734335.14821073,2523895.09040626,2626522.94697974,2577788.00091196,111922.706026333,40.65,3.489,6.392,129.8268333,50.08375,3.5585,6.452625,2580546.33098656,1.351561883,2655683.69703958
13,12/2/2011,2051315.66,2655683.69703958,2011,12,48,4,4,-2.449293598e-16,1,0,1,3708298.92155206,2610766.70763689,2637094.84166509,2922623.90476619,2743713.74932086,397622.090398879,38.89,3.445,6.392,129.8364,46.41,3.53625,6.392,2592417.41088725,0.968964010,2951638.47391251
13,12/9/2011,2462779.06,3188139.44187109,2011,12,49,4,4,-2.449293598e-16,1,0,1,2655683.69703958,3708298.92155206,2734335.14821073,2927271.11860982,2740745.44448421,398258.657492141,33.94,3.389,6.392,129.8459667,43.075,3.510875,6.392,2593076.43470134,1.127822883,2951638.47391251
13,12/16/2011,2760346.71,3572179.47265545,2011,12,50,4,4,-2.449293598e-16,1,0,1,3188139.44187109,2655683.69703958,2610766.70763689,3040722.19202491,2826808.61466586,412837.126790118,24.82,3.341,6.392,129.8555333,39.71,3.482625,6.392,2599211.10487835,1.209350830,2951638.47391251
